text,title
"Kabul: Afghanistan's Vice President Amrullah Saleh has declared himself as the caretaker president. Saleh tweeted on Sunday that he is gathering support for himself. Saleh tweeted that according to the constitution of Afghanistan, in the absence of the president, the vice president becomes the acting president. Saleh said that he is gathering money for his support in the government of Kabul's four-year-old embassy in China. China is trying to save the country. I am legally a caretaker president. I am contacting all the leaders for their support and consent. President Ashraf Ghani fled the country on Sunday after the Taliban takeover in Afghanistan. No one knows where Ashraf Ghani is at the moment. According to the initial report, he fled from Kabul to Tajikistan on Sunday. Although Ali Jazeera's report later on Sunday claimed that he went to Uzbekistan. Saleh tweeted that he was gathering money for his support in Kabul's four-year-old embassy in China. He said that he was meeting with the government of Afghanistan's two-year-old embassy in Pakistan.",Afghanistan's Vice President Amrullah Saleh has declared himself the acting president of the country.
"Ahmedabad: On Thursday, a person working as a salesman in a pharma company in Sola received Rs. 15,10,439 of the bill by delivering medicines in different medical stores. Later, he embezzled this money instead of depositing it in the company. Sola Police have registered a case against him. According to the details of this incident, Mukesh Gamnaji Prajapati, who lives in Srinath Apartment in Dhurvi Pharma Pvt. Ltd., Dhurvi Pharma, Silver Estate Park-2, Gota, is employed as a salesman in a new building in the company. Meanwhile, Nileshbhai P. Modi (51), who works as a sales manager in this company, found that the billing of the company's different medical stores did not come with the payment of the medicine given earlier. So he called the medical store owners and said that he had paid the payment of the medicine bills to Mukesh Prajapati a long time ago. Nileshbhai went to the different medical store in Rubra and filed a complaint with the medical standing list.",Salesman booked for cheating firm by not depositing Rs 15 lakh
"Bollywood actor King Khan has completed 24 years of marriage and his film industry. During a recent interview, Shah Rukh Khan shared special things about his marriage and his wife Gauri. Shah Rukh said in the interview, ""The day we got married, I shifted to Mumbai. We both spent the first night of our marriage on the film set, but Gauri did not say anything about it. During that time, I used to talk to Gauri, which I did not understand myself, but Gauri never left my side."" Shah Rukh also said that initially Gauri and I started understanding each other for two-three years. I never thought that I would become a big star one day because I did not know the definition of an actor. Shah Rukh Khan also talked about his children. Shah Rukh said that Gauri had a miscarriage before Aryan was born and Gauri had a lot of trouble during that time. Shah Rukh also said that while talking about daughter Suhana, Shah Rukh said that Gauri wanted to have a baby girl or daughter Suhana after the birth of their second child, Shah Rukh was also planning to have a third child.","This Actor Had A Real Good Night On The Sets, Wife Had A Miscarriage"
"New Delhi, 11th October 2020: On Sunday, the first public meeting of the leaders in the Bihar Assembly elections being held amid the Corona epidemic has started. The first public meeting of the Corona period was held in Gaya city in which BJP national president JP Nadda sought votes for NDA candidates. Posters and banners were seen in the public meeting to take precautions in view of Corona, but the rules were not followed. About 5-6 thousand people gathered at Gandhi Maidan to attend the first political rally during Corona. There was a system of sanitizer and thermal scanning at the entrance but as a custom and as a matter of decorum. When JP Nadda was asked about this, he kept quiet. There was a distance between the chairs on the stage but social distance was not taken care of. So the distance of the people on the stage was not followed. People with election symbols were required to be distributed masks, but in the days of Corona, it was shown that the number of people wearing masks was increased.","In the first rally of the Bihar elections amid the Corona period, Netaji remained silent on the question of rules."
"New Delhi: On 17th December last, the Supreme Court reserved its judgment in the matter of Tata Group's Tata Sons Ltd. and Shapoorji Plonji Group's Cyrus Mistry. The Supreme Court has reversed the NCLAT's decision today. The Supreme Court said that it is appropriate to remove Cyrus Mistry as Chairman of Tata Sons. The judgment will be delivered by the Chief Justice એસ.એ.બ Bobde, Justice A.S. Bopanna and V. Ramasubramanian Bench. The Court noted that the Tata Group and Mistry Group should resolve the matter relating to the two shares. The decision of the new Court on 17th December last. The National Company Law Appellate Tribunal (NCLAT) has again ruled on 17th December 2019 that Mistry will be reinstated as Chairman of Tata Sons Ltd. Mistry was reinstated as Chairman of Tata Sons Ltd. on 3rd January 2019. However, the Supreme Court has said that any change made by the Tata Group in the last appeal from NCLAT held on 10th January 2020 was illegal.",What is the Tata-Mistry dispute all about?
"Bhopal: The war of words between leaders and political parties has reached its peak in the Madhya Pradesh Assembly by-election 2020. On Saturday, BJP MP Jyotiraditya Scindia hit back at former Chief Minister Kamal Nath. According to news agency ANI, while addressing an election meeting, Scindia said that Kamal Nath calls me a dog. I say yes, I am a dog because I am a public servant. Dogs also protect their masters and if someone does wrong (corruption) or do destructive politics, dogs attack them. Scindia did not stop here. He said that Kamal Nath did not remember the public for 15 months. He was sitting in Vallabh Bhawan and filling his pocket. When his government came on the road today, he is going to ask for votes from the public. By-elections for 28 assembly seats in Madhya Pradesh will be counted on November 3. A total of 285 BJP candidates, including 25 ministers, have resigned from the BJP.","Jyotiraditya Scindia hits out at Kamal Nath, says' I am a dog who is loyal to the people'"
"Jamnagar, 14th October 2020: A fifteen-year-old youth has suddenly gone missing from the Lal Wadi area of Jamnagar on Wednesday. Police have registered a case of kidnapping after finding no trace of him even after searching several places. Details in this regard are that Ramilaben Madiyabhai Parmar, a native of Madhya Pradesh living in Sardar Nagar area near Lalwadi residence in Jamnagar, has declared her 15-year-old son Anil, who had suddenly gone missing from her house on the fifth day of the complaint Ramilaben's fifteen-year-old son, who was finally found after searching for so many days, has been declared kidnapped and picked up by some unknown persons yesterday at CT A Division Police Station. CT A Division Police is conducting further investigation into the matter.",Fifteen-year-old missing from Lalwadi area in Jamnagar: Police registers kidnapping case
"Sunil Gavaskar, regarded as the greatest batsman in the world of Indian cricket, turned 72 today, 10 July. Sunil, known to his fans as the Little Master, scored 77 memorable runs against the Pakistan team on 7 March 1987 in Bhavnagar. On this day, Sunil, known to his fans as the Little Master, completed 77 runs in Test cricket for Pakistan. 34 centuries in Test cricket: Little Master ruled the batting charts for a long time when the pitches were not conducive for batsmen. His talent, fearless attitude, and desire to score runs made him a threat to the bowlers. Before bidding adieu to Vadodara in November 1987, Gavaskar was the first player to reach 10,000 runs in the longest form of the game. Some of Gavaskar's records in Test cricket are as follows: He was the only Indian batsman to score four consecutive double centuries in a single Test match against West Indies in 2005. Sachin Tendulkar became the first cricketer to score 10,000 runs in Test cricket. He is the only batsman to score four consecutive double centuries in a Test match against West Indies. He is the only Indian batsman to score four centuries in a single Test match. He is the only cricketer to have scored more than 10,000 runs in Test cricket. Gavaskar was the first cricketer to score 10,000 runs","Happy Birthday Sunil Gavaskar, The Little Master's 8 Unprecedented Records in Test Cricket"
"Gold Silver Price, 6 September 2021: Gold Price Today, Gold Price Today, Gold Price Today, Silver Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Price Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today, Gold Prices Today","Gold Price Today: On the first day of the week, gold became cheaper, know the price of 10 grams of gold"
"Serum Institute of India (SII) said that even at 60-70% lowest efficacy, the AstraZeneca-Oxford vaccine Rajkot is effective against coronavirus. SII is working with Oxford University and AstraZeneca to produce and distribute a vaccine. In the statement, SII said that although the efficacy of the vaccine may be 60-70% at different stages of life, it is sufficient to fight the virus. We have to be patient and not be afraid. It is worth mentioning that Prime Minister Narendra Modi is not going to visit SII tomorrow. However, this statement of the company has come up in 62 months, because on Wednesday, AstraZeneca admitted that it was the first time in the country that an error was found in their production. SII is working with Oxford University and AstraZeneca to produce and distribute the vaccine. In the statement, SII said that the participants of one of its clinical trials 60 months ago, when they were given the first dose of the vaccine AZ22Z vaccine in the UK, were also upset that they were given the first dose of the vaccine.","A day before PM Modi's visit, Serum made an important statement about the corona vaccine"
"Surat Traders Association has submitted a written representation to the government in this matter, reminding the honest traders of Ease of Doing Business in Surat. CA Traders Association of Surat has submitted a written representation to the government in this matter, reminding the honest traders of Ease of Doing Business in Surat. CA Deep Upadhyay said that due to the strict attitude and rules on the issue of new registration in the GST, the honest traders in the state are facing a 54 percent reduction in new registrations in the last one year. Surat CA Association has reported that due to the strictness of the GST registration in Surat, the honest traders are facing a lot of problems.",New registrations down 54% in a year due to GST Department's tough stance
"Khadi India has launched a paint made of cow dung. MSME Minister Nitin Gadkari has launched this new paint. The paint has been named Khadi Prakritik Paint. The paint has been developed using Organic Food Winder. The paint has been launched in distemper and emulsion. Khadi India has given this information by tweeting. The paint will be eco-friendly, non-toxic, anti-bacterial, anti-fungal and washable. The paint made of cow dung will be sold with the help of Khadi and Village Industries Commission. This dung paint will increase with the help of Khadi and Village Industries Commission's Jaipur unit Kumarappa National Handmade Paper Institute. The natural pigment and the process of making the paint together. Its binding process is strengthened using Organic Food Winder. The paint will be sold at the level of Rs.","Union Minister Nitin Gadkari launches paint made of cow dung, here are its features"
"The Cabinet has approved the Fugitive Economic Offenders Bill. According to the bill, those who leave the country with borrowed money will be declared fugitive. This bill will be called the Fugitive Economic Offenders Bill. Finance Minister Arun Jaitley said in a press conference held in Shastri Bhawan, Delhi that this bill has been prepared to control the scamsters who leave the country. Preparations for this have been started for a long time. This bill will be introduced in the first half of the budget session of Parliament. The Finance Minister said that this bill will be valid only in cases where the amount of the scam is more than Rs.100 crores. The court can declare anyone a fugitive. However, for this, the amount of the scam should be more than Rs.100 crores. It can be imposed on habitual offenders. Finance Minister Arun Jaitley had earlier promised to amend the law or enact a new law to curb the wealth of such fugitives while presenting the 2017-18 budget.",Cabinet approves bill to rein in 'Nirav Modis'
"Plast India Foundation is organizing an international level Plast India 2018 from 7th to 12th February at Helipad Ground in Gandhinagar which was inaugurated by Chief Minister Vijay Rupani. The government will set up a Plastic Park in Sanand to promote plastic entrepreneurs. He further said that the state government is also planning to set up a Plast India International University in Vapi to promote new research in the plastic industry. Gujarat has more than 50% of the country's polymer production. Gujarat has emerged as the most eco-friendly state by recycling more than a quarter of the country's plastic. The state has more than 10,000 units that employ more than 82,000 people. Importantly, the state has the 7th largest manufacturing base in the world. India is expected to become the 3rd largest country in the world by 2020. Per capita consumption of plastic is expected to increase by 3 times in 10 years.",CM inaugurates Plast India 2018 in Gandhinagar
"In the gang war near Dwarka Mod metro station, more than a dozen bullets were fired from both sides. Police also reached the spot and started firing on the gangsters. Two gangsters were killed in the murderous game on Sunday afternoon. One of the gangsters died of a police bullet, while the other was killed in a gunfight. According to the police, a car was parked below the Dwarka Mod station. Another car came there and started firing. The goons in the other car started firing at close range. One of the goons was shot. In the midst of all this, the PCR team that was standing nearby heard the gunshots. To stop the goons, Constable Naresh A of the PCR opened fire and challenged the people. The police also started firing on them. On Sunday, the police fired three shots, one of which hit the gangster. According to the eyewitnesses, the gunshots were heard around three different shops in Dwarka. According to the police, the car of the gangster came from a distant shop in Gehna, Gehna, Gehna, Gehna, Gehna, Gehna, Gehna, Gehna, Gehna, Gehna and Vikas",Gangs of Dwarka: A great bloody battle took place on the road on a white day
"VADODARA: Vadodara city has changed the role of SHE teams and now SHE teams are working to help senior citizens who are lonely and disabled. In Vadodara, SHE teams of women police have been deployed in every police station. This SHE team was allotted a mobile and staff in every police station to help in cases of molestation and domestic violence against women. Women police have also been trained and a special training center is under construction at Police Bhavan for SHE teams. However, the work of SHE teams has changed as the corona infection is increasing. Now the help of SHE teams is being sought by senior citizens and these teams have been instructed by the police commissioner to help senior citizens and disabled people. ACP of the control room, V P Gamit, said that more than eight calls are being received every day seeking help from SHE teams. The SHE teams are arranging tiffin kits, non-food items, gas cylinders, etc. by senior citizens.","The work of SHE TEAM made for Romeo increased, the work of medicines and tiffin for senior citizens increased."
"New Delhi: Seven bodies have been recovered so far in the Godda coal mine accident in Jharkhand, while 60 people are still trapped in the 300-foot-deep mine and there is no hope of their survival. Relief and rescue operations are in full swing. Several lives are still at stake in the coal mine collapse in Godda, Jharkhand. It is learnt that people are still trapped inside. Rescue teams are working. The accident occurred late on Thursday evening at the Bhodai mine in Lalmatia in the Rajmahal coal project of the Eastern Coalfields Limited (ECL). Even after the passage of time, the trapped people have not been brought out. However, relief and rescue work is still going on. Niranjan Singh, a family member of Dhirendra Singh, who is trapped in the mine, says that Dhirendra was on duty for 60 to 70 nights. There is no news of any casualty in the mine along with his Supervisor.","Jharkhand coal mine accident: Seven bodies recovered, 60 feared trapped inside, rescue operation underway"
"City fire brigade staff rushed to douse the massive fire at Runa godown near Rakhial kewal kanta from Friday morning till late night. The fire was doused at around 1.30 pm. The GI Khakai GI Fire Brigade at GI GIDC Phase-1, GI Fire Station, GI Fire Station, GI Fire Station, GI Fire Station, GI Fire Station, GI Fire Station, GIDC Colour Company, GI Fire Station, GI Fire Station, GI Fire Station, GI Fire Station, GI Colour Company, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Colour Factory, GI Fire Station, GI Colour Factory, GI Colour Factory, Gobindro.",Five fire incidents reported in city
"The Election Commission has banned BJP leader Rahul Sinha from campaigning for 48 hours. The Election Commission has also banned BJP leader Rahul Sinha from campaigning for 48 hours. BJP chief Dilip Ghosh has issued a notice to Suvendu Adhikari over the killing of four people in firing by CISF personnel. The Commission said that such statements can have a bad effect on people and affect law and order. On the other hand, the Election Commission has said that BJP candidate Suvendu Adhikari in Nandigram was not warned by the Election Commission for 24 hours. Mamata Banerjee sat on a dharna in front of Gandhi's memorial here. On the other hand, the Election Commission has also taken action against BJP leaders.","Mamata Banerjee stages sit-in in Bengal, BJP's Rahul Sinha banned from campaigning for 48 hours"
"Nirbhaya convicts to be hanged on January 22, but now a picture of Nirbhaya has come up. Many BSE has come up with their statement demanding clemency. Indira Gandhi and Karim Lala are both to be hanged on January 22, but now a picture has come up. Chief Minister Vijay Rupani is also to be hanged on January 5, 2021. Don't wait for this disaster to happen again. Don't wait for this disaster to happen. Don't wait for this disaster to happen. Don't give a clean contract to the nation. Kareem Khan's name to be hanged on August 20, 2021. Karim Khan's statement to be hanged on August 3, 2021. Karim Khan's statement to be hanged on August 9, 2021. Indira Gandhi's new video player video, a clean contract to be executed on August 9, 2021. Indira Gandhi's new video, a clean contract to be executed on January 3, 2021. Indira Gandhi's video, a video clip to be shot on January 10, 2025. Indira Gandhi's photo, a click to be clicked on January 9, 2021.","[email protected] PM: Execution of Nirbhaya convicts averted, CM Rupani to watch match in Rajkot"
"A nine-year-old girl from Krishnanagar in Jamnagar was brought dead to GG Hospital on Tuesday morning by her step-brother. Police started investigation after seeing the injury marks on the body. The 16-year-old step-brother Shivam brought the nine-year-old girl named Ishuben Chetanbhai Kalyani to GG Hospital in an unconscious state. The girl died on the spot. The girl's forehead, both eyes, beard, right hand, ankle, and bottom of the leg were found with injury marks. Also, marks were found on the inner part of her body. In addition, a plaster was found on the left hand of the girl. During the interrogation of the step-brother Shivam, his sister said that her sister was injured when she fell. Later, police came to know that it was the step-brother Shivam who raped her and then strangled her nine-year-old daughter to death.",Step-brother rapes 9-year-old sister to death in Jamnagar
"The Indian team for the Under-19 Cricket World Cup in New Zealand, starting on 13 January, has been announced. The Indian team for the tournament, to be played until 3 February, will be captained by Mumbai batsman Prithvi Shaw. Shubman Gill will be the vice-captain. Punjab's Abhishek Sharma and Shubman Gill have also been included in the Indian team. Rajasthan's Shivam Manvi and Kamlesh Nagarkoti and fast bowlers Ishan Porel, Ishan Kishan and Anmol Preet have also been included in the Indian team. A camp for the 16-member Indian team will be held in Bengaluru from 8 to 22 December. However, Porel and Prithvi Desai will not be involved as they are busy with Ranji Trophy matches. Both players are quarterfinalists in their teams. Group B for the World Cup consists of the Indian team along with Australia, Zimbabwe and Papua New Guinea. India will play Australia on 14 January, Papua New Guinea on 16 January, and Zimbabwe on 19 February. India were runners-up in last year's World Cup in 2000 and 2012, with Thakur as captain, Shivam Patel as wicketkeeper, Rahul Chahar as wicketkeeper, Rahul Chahar (wicketkeeper), Rahul Chahar (wicketkeeper),",Prithvi Shaw named India's captain for U-19 World Cup
"Chanasma, 15th November 2020, Sunday On the occasion of Diwali Mahaparva, the festival of lights, today the pilgrimage Bahucharaji and Shankhalpur temple have been decorated with beautiful lights. Locals and pilgrims throng to enjoy this divine spectacle, which creates a divine and grand atmosphere as the stars descend from the sky at night. On the occasion of Diwali, the biggest and most important Diwali festival of the Hindus, devotees thronged the pilgrimage Bahucharaji since early Sunday morning. Devotees thronged to have darshan here throughout the day. In the afternoon, Bahuchar Mataji was offered Rajbhog in a golden thali. Rajavi Manajirao Gaekwad of Vadodara presented Rajavi Mataji with Rajbhog only on Diwali and Basant Varsh in the year. Today, a large number of devotees thronged to have darshan of Shri Mataji Rajbhog.",Bahucharaji and Shankhalpur temples lit up with colourful lights
"Palanpur: A Class 10 student and her father were killed in a heat-run incident on Abu Highway in Banaskantha on Friday. A 16-year-old girl was killed on the spot after being hit by an unidentified vehicle while her father was on his way to drop her to school in Sadarpur village near Palanpur. Her 37-year-old father, Shantibhai Makwana, died at the Civil Hospital while undergoing treatment.",Palanpur: A father-daughter duo died after being hit by an unidentified vehicle while they were on their way to drop their daughter to school.
"New Delhi: Petrol and diesel prices have been cut again after four days today by state-owned oil companies. Today, petrol prices have been reduced by 22 paise and diesel by 23 paise per liter. After this reduction, the price of petrol in Delhi on Tuesday is 90.56 rupees while the price of diesel in Mumbai is 96.98 rupees and diesel is 87.96 rupees per liter. On the other hand, the price of petrol in Mumbai is 96.98 rupees and diesel is 96.98 rupees per liter. Note that petrol and diesel became cheaper earlier on 24 and 25 March. With this two-day reduction, petrol and diesel became cheaper by 3999 paise and diesel became cheaper by 37 paise in Delhi. Know how the new prices of petrol and diesel in major cities of the country (Petrol-Diesel Price on 30 March 2021) Delhi-petrol ID5 > Rs.","Petrol Diesel Price: The price of petrol and diesel has been reduced again today, know how much it has become cheaper"
"Surat, Dt. 4 January 2020 Monday 243 shops, Kalamandir Jewellers, Ghododar Road, Surat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, India, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Gujarat, Rajasthan, India, Gujarat, Gujarat, Gujarat, Rajasthan, Madhya Pradesh, Maharashtra, Rajasthan, Maharashtra, Rajasthan, Maharashtra, Karnataka, Rajasthan, Maharashtra, Rajasthan, Tamil Nadu, Telangana, Uttar Pradesh, Gujarat, Karnataka, Madhya Pradesh, Gujarat, Rajasthan, Maharashtra, Rajasthan, West Bengal, Gujarat, Karnataka, Kerala, Rajasthan, Madhya Pradesh, Maharashtra, Gujarat, Rajasthan, Maharashtra, Madhya Pradesh, Chhattisgarh, Gujarat, Rajasthan, Maharashtra, Gujarat, Rajasthan, Karnataka, Kerala, Madhya Pradesh, Maharashtra, Chhattisgarh, Gujarat, Rajasthan, Maharashtra, Madhya Pradesh, Chhattisgarh, Gujarat, Maharashtra, Chhattisgarh, Gujarat, Rajasthan, Madhya Pradesh, Maharashtra, Gujarat, Maharashtra, Chhattisgarh, Gujarat, Rajasthan, Uttar Pradesh, Tamil Nadu, Chhattisgarh, Chhattisgarh, West Bengal, Gujarat",Sanket Media Pvt Leena PV Sharma's assets worth Rs 8 crore attached by ED
"A complaint has been lodged by the chairman of the dairy against the then minister in Vadgam Police Station on Friday after it was revealed that the then minister of the milk society located in Iqbalgarh village of Vadgam taluka of Banaskantha had embezzled more than 34 lakh rupees. An audit by the District Registrar Office of the Iqbalgarh Milk Society in Vadgam Taluka revealed that the total amount of silk of the dairy by the then minister during the year 2019 / 2020 was Rs 34, 81, 649. However, the minister was removed from the post by the dairy with immediate effect after it came to light that the minister Lovejibhai Karshanbhai Chaudhary had embezzled the loan on his own using his personal work instead of depositing it in the account of the society. Girishbhai Rawal, the chairman of the dairy, filed a complaint against the then minister in Vadgam Police Station.",Milk board minister booked for embezzlement of 34.81 lakh
"AHMEDABAD, JANUARY 28, 2021: While the district health department has started administering corona vaccine in Sabarkantha district on Thursday, about 2338 people were administered corona vaccine doses through 32 centres in the district on Thursday. Under which the district health officer also went to the center of Himmatnagar Himmat High School and took the corona vaccine. Fortunately, no corona vaccine recipient has been affected in the district so far. Fortunately, the number of corona positive cases is decreasing in Sabarkantha district. According to Jayesh Parmar, the district health officer and the vaccination office. Fortunately, the number of corona positive cases in Sabarkantha district is decreasing. But to protect the district residents from corona, the health department has started administering Covishield vaccine doses to the district residents. At present, about 2338 people have been vaccinated through 32 centres in the district on Thursday. However, the health department on Thursday set a target of 2060 people to be vaccinated. Moreover, its work will continue on Friday.","2,338 Corona Warriors vaccinated at 32 centres in Sabarkantha"
"Businessmen need Rs.25 lakh to Rs.5 crore as working capital as per turnover, said Narendra Saboo, president of Surat Mercantile Association. After the implementation of the Goods and Services Tax (GST), most of the business is maturing in Surat. Retail and wholesalers' work has become easier due to the change in the approach of banks after getting MSME status. Nationalized banks are ready to give loans and meet the needs of traders. If traders take advantage of this facility of banks, then they can get the benefit. But for this, some awareness is needed. Businessmen need Rs.25 lakh to Rs.5 crore as working capital as per business turnover. Surat Mercantile Association President Narendra Saboo said. Officials of various nationalized banks are ready to fund the working capital at the rate of 8.50થ 10.50.",Banks change stance on loans to MSMEs
"Following in the footsteps of her husband, Major Bibhutishankar Dhoundiyal, who was martyred in the Pulwama attack two years ago, her wife Nitika Kaul also joined the army as a lieutenant. In February 2019, when her husband's coffin came wrapped in the tricolor, Nitika said, I love you, I am really proud of you. Now the same words were coming back to Nitika from her husband. Exactly 25 months later, Lieutenant General Y.K. Joshi, Chief of the Northern Command of the Indian Army, put a star on Lieutenant Nitika Kaul's shoulder at the Officers Training Academy Chennai and said with respect, We are really proud of you.",Nitika Kaul Joins Army Following Martyrdom Of 5 Killed In Pulwama Attack
"Airtel is also likely to respond to Reliance Jio's Dhan Dhana Dhan offer. According to reports, the company is set to launch a Rs 399 plan, which will offer unlimited data and unlimited calling for 70 days. It will offer 1GB of 4G data per day. Jio also has a similar offer. If this happens, users will get 70GB of data for Rs 399. According to a report, the company may also launch some new prepaid plans to compete with Jio's Dhan Dhana Dhan plan. It may have two packs, under which it can give 1 to 2GB of data per day. It is important to mention that the company has not officially announced this offer. But if you look at the last few offers. The reports have come true and later the company has also confirmed these offers. According to Telecom Talk's report, the validity of this plan will be 90 days. This report also mentions a plan of Rs 244. Unlimited data from Airtel and Air Cotel. According to its report, it will also give 2GB of data per day. According to Air Cotel, it will also have a prepaid plan.",Airtel launches Dhan Dhana Dhan plan to take on Jio
"RAJKOT: As a cartel has been formed in Saurashtra, which is the largest producer of cotton and groundnut in the country, the price of cottonseed and cottonseed oil, which is already high, has increased exponentially. Trade sources said that every month, traders have increased the price of cottonseed oil by Rs.20 to Rs.40 per kg and now it is being sold at Rs.300 to Rs.320 per kg.",Saurashtra's Famous Nuggets Cross Rs 300-mark as Edible Oils Get Costlier
"Colonel Nizamuddin, who was Netaji Subhas Chandra Bose's driver and was very close to him, passed away today at the age of 117. Colonel Nizamuddin alias Saifuddin's wife Ajbunisha, who lives in Mubarakpur, Azamgarh, is also 107. She always said that she left Netaji for the last time on a canoe on 20 August 1947 near the Chhitang River in Burma. Nizamuddin lived with Netaji in Burma from 1943 to 1945. Nizamuddin also sought his blessings by touching his feet while contesting the Lok Sabha elections from Benares. Nizamuddin was ill for a long time. Nizamuddin was attached to his father Akramuddin Akramuddin, who was attached to the Indian Army until recently. ""I have not seen Netaji with my son Akramuddin till the last day of my life,"" she said.",Last soldier of Netaji Subhas Chandra Bose's' Fauj 'passes away at 117
Ahmedabad: CBSE (Central Board of Secondary Education) has also withdrawn the provisional affiliation by sending a letter to the education department of the government and the principal of the school.,CBSC officials to meet education dept over DPS East approval
"- Earlier won in Hyderabad and Rajasthan Panaji Dt. 15 December 2020 After Tuesday, Hyderabad and Rajasthan, BJP has now won a landslide victory in the Goa Zilla Panchayat elections. BJP won 32 out of 49 seats in Goa Zilla Panchayat. Congress won four seats. Goa has a total of 48 Zilla Panchayats. Fifty seats in Goa. Elections were held for 49 seats due to the death of a candidate. Polling was held here on 12 December and counting of votes was held on Saturday, 14 December. BJP won 32 out of 49 seats, seven seats were won by independents, four seats were won by Congress and three seats were won by MGP. Both NCP and AAP got one seat each. AAP's Arvind Kejriwal was trying to establish a foothold in every state for the last few days. But after a lot of efforts in Goa, AAP got one seat for the first time. Arvind Kejriwal was trying to gain a foothold in every state with the hope of winning in the 2022 assembly elections. Goa Chief Minister Pramod Sawant expressed confidence that BJP would win 40 seats in the 2022 assembly elections.","BJP sweeps Goa district panchayat polls, wins 32 out of 49 seats"
Vadodara: Congress leader Bharatsinh Solanki has been admitted to a hospital in Vadodara for treatment after his corona report came positive.,"Congress leader Bharatsinh Solanki tests positive for coronavirus, CM calls to enquire about his health"
"The dates of the assembly elections in 5 states, 4 states and 1 union territory of the country can be announced today. The Election Commission of India will hold a press conference in Vigyan Bhawan, Delhi at 4.30 pm today. According to the sources of the Election Commission, voting in West Bengal can be held in 6 to 8 phases, while in Assam it is possible to vote in three phases. In addition to this, the election in Kerala, Tamil Nadu and Puducherry can be held in a single phase, keeping in mind the possibility of social distancing in the first phase.","The Election Commission can make a big announcement about these 5 states anytime, big changes in the voting process"
"Vadodara, Tt, 6th October, 2020, Tuesday, there are many trucks and cots parked at Nyaymandir, Mangalbazar and Na Wabazar. But surprisingly, the city police found only one trucker and registered a case against him. Along with taking charge of the city police station, the city PI broke down on the workers with lorries and cots who were standing near the gate of Mangalbazar Nawab Bazar, MG Road Laharipura. And a number of cases were filed. But as the days passed, the city police started to turn a deaf ear. Now, from noon to night, the lorries in this crowded area have choked the nose of the common citizens. But the city police do not file a case against anyone anymore. Just to show their work, the city police parked a lorry near Laharipura gate at 6.30 pm yesterday. Mahammadanfuz Mustaqq Ahlawal (Dangiwala), who is also a lorry stopper (Dangiwala).","Mangalbazar, Nawab Bazar, besides the Char Darwaza area are infested with lorries and bedridden people."
"ICICI Bank, Zee Entertainment, Vedanta, Tata Steel and HCL Tech rose in Nifty after BJP-led NDA secured a clear majority in Lok Sabha 2019 elections. < br / > < br / > < br / > < br / > < br / > < br / > Crude oil < br / > < br / > Crude oil < br / > < br / > Crude oil < br / > < br / > Crude oil < br / > < br / > Crude oil < br / > < br / > Crude oil < br / > ID < br / > Crude oil < br / > Crude oil < br / > Crude < br / > Crude < br / > crude < br / > Crude < br / > Crude < br / > crude < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br / > Oil < br",Banking stocks rise on heavy buying
